Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
424,1302,652,34.881656,33.354013,0.026791,0.051156
425,885,444,23.629117,22.508660,0.026700,0.050695
426,918,459,24.121058,22.699056,0.026276,0.049453
427,1067,534,27.941345,26.693479,0.026187,0.049988
428,827,414,21.781613,20.811699,0.026338,0.050270
429,1033,517,27.714173,26.940570,0.026829,0.052109
430,998,500,30.467895,25.729601,0.030529,0.051459
431,1215,608,32.021247,30.469952,0.026355,0.050115
432,1061,531,27.790988,26.429016,0.026193,0.049772
433,997,499,26.364571,24.841049,0.026444,0.049782
434,974,488,26.006798,24.590833,0.026701,0.050391
435,1258,631,33.313116,32.100488,0.026481,0.050872
436,964,482,25.824760,25.175427,0.026789,0.052231
437,1326,663,35.521873,33.563417,0.026789,0.050624
438,943,472,24.981606,23.482928,0.026492,0.049752
439,934,468,24.744322,23.634944,0.026493,0.050502
440,1113,557,29.899386,28.470980,0.026864,0.051115
441,1071,536,28.846668,27.852969,0.026934,0.051964
442,922,461,24.697723,23.543935,0.026787,0.051071
443,1083,542,28.849010,27.690502,0.026638,0.051089
444,1145,574,31.843729,29.303810,0.027811,0.051052
445,1132,567,30.440984,29.003789,0.026891,0.051153
446,1332,667,35.675165,34.807871,0.026783,0.052186
447,1207,604,32.424531,32.800674,0.026864,0.054306
448,834,417,21.934348,20.948374,0.026300,0.050236
449,977,489,25.680828,24.672825,0.026285,0.050456
450,949,476,24.952939,23.890535,0.026294,0.050190
451,824,412,22.160076,20.893769,0.026893,0.050713
452,1039,520,27.057894,26.730202,0.026042,0.051404
453,1108,555,29.147726,27.786972,0.026307,0.050067
454,1179,590,30.900823,30.318098,0.026209,0.051387
455,1154,578,30.479390,29.911303,0.026412,0.051750
456,998,499,26.486116,24.809915,0.026539,0.049719
457,954,477,25.332356,24.266908,0.026554,0.050874
458,1409,706,37.326607,35.527690,0.026492,0.050323
459,1197,599,31.847759,30.079538,0.026606,0.050216
460,1137,569,30.137292,29.176321,0.026506,0.051276
461,818,410,21.758900,20.806996,0.026600,0.050749
462,1109,555,29.280182,27.956076,0.026402,0.050371
463,856,429,22.553030,21.570892,0.026347,0.050282
464,871,437,23.180283,22.134523,0.026613,0.050651
465,781,391,20.998852,19.730809,0.026887,0.050462
466,831,417,22.155530,20.785525,0.026661,0.049845
467,538,269,14.275867,13.389417,0.026535,0.049775
468,1190,595,31.412263,30.328601,0.026397,0.050972
469,1126,563,29.682782,28.801496,0.026361,0.051157
470,880,440,23.532268,21.798278,0.026741,0.049542
471,1161,581,30.877770,29.453201,0.026596,0.050694
472,958,479,25.300851,24.033263,0.026410,0.050174
473,742,371,19.742121,18.820218,0.026607,0.050728
474,921,462,24.302746,23.360748,0.026387,0.050564
475,1160,580,30.763688,29.658529,0.026520,0.051135
476,1113,558,29.261459,28.245283,0.026291,0.050619
477,1197,599,31.379622,31.549268,0.026215,0.052670
478,472,236,12.455680,11.902056,0.026389,0.050432
479,1108,555,29.216945,28.582918,0.026369,0.051501
480,877,439,23.084825,21.439304,0.026322,0.048837
481,822,411,21.991513,20.738956,0.026754,0.050460
482,1103,552,29.077666,28.591697,0.026362,0.051797
483,994,497,26.090786,24.892256,0.026248,0.050085
484,918,459,24.484689,23.531438,0.026672,0.051267
485,1220,611,32.672786,31.585229,0.026781,0.051694
486,1068,534,28.417276,27.331245,0.026608,0.051182
487,1576,789,41.981747,42.147471,0.026638,0.053419
488,1365,683,36.460880,34.931035,0.026711,0.051144
489,834,417,22.383796,20.964830,0.026839,0.050275
490,1302,652,34.381905,33.088026,0.026407,0.050749
491,1193,600,31.660618,31.356027,0.026539,0.052260
492,1023,512,27.015067,26.134062,0.026408,0.051043
493,678,339,18.100128,17.156530,0.026696,0.050609
494,1213,607,32.088253,31.520596,0.026454,0.051928
495,935,468,24.797755,23.161073,0.026522,0.049489
496,1024,512,27.270660,26.292608,0.026632,0.051353
497,1134,568,30.257346,29.048921,0.026682,0.051142
498,1155,578,30.888214,30.170820,0.026743,0.052199
499,1225,614,32.756693,31.448214,0.026740,0.051219
500,873,437,23.334883,22.673236,0.026730,0.051884
